id,type,name,lat,lon
26302358,way,Plachtova,49.2372987,16.628646
26302359,way,Kupkova,49.2366712,16.6310739
26302779,way,Hoblíkova,49.2056534,16.6226098
26302890,way,Přadlácká,49.2006315,16.624887
26304093,way,Mojmírovo náměstí,49.2257198,16.5965155
26305696,way,Líšeňská,49.1956205,16.6507378
26305700,way,Pálavské náměstí,49.2060707,16.6615847
26307951,way,Panská lícha,49.2457182,16.6283833
26338243,way,Kostelíček,49.2114024,16.7009961
26338245,way,Staré zámky,49.2153943,16.705003
26338246,way,Pod cestou,49.2146571,16.705409
26338261,way,Záleského,49.2137721,16.7036868
26338263,way,Samoty,49.2121371,16.6973221
26338264,way,Dědická,49.1800991,16.6864171
26338272,way,Jílkova,49.1959511,16.6337125
26338280,way,Slevačská,49.1945275,16.6368314
26338283,way,Tuháčkova,49.177337,16.6218439
26338298,way,Za klášterem,49.2083759,16.6920259
26338342,way,Kulkova,49.207008,16.645079
26338343,way,Podsednická,49.2089128,16.6424088
26338346,way,Lazaretní,49.2026442,16.6289922
26338349,way,Škrochova,49.1966356,16.648398
26338356,way,Nádvorní,49.1867646,16.6000731
26338359,way,Rumiště,49.1905027,16.617194
26338360,way,Skořepka,49.1925831,16.6183594
26338361,way,Vlhká,49.1964917,16.6163957
26338365,way,Kolískova,49.1881964,16.6224726
26338366,way,Přízova,49.1894964,16.6161315
26338367,way,Viniční,49.2053554,16.6420135
26338368,way,Františky Skaunicové,49.2044647,16.6442107
26338369,way,Komprdova,49.206441,16.6437591
26338372,way,Nopova,49.199269,16.6466757
26338382,way,Tenorova,49.1981949,16.6538866
26338385,way,Kikrleho,49.1733901,16.6941061
26338390,way,Brněnky,49.1760269,16.683858
26338391,way,Černozemní,49.1750623,16.6856527
26338393,way,Ondřeje Veselého,49.1740434,16.690721
26338396,way,Budínská,49.1772773,16.6898609
26338408,way,Šlapánská,49.1660981,16.7575771
26338439,way,Mifkova,49.2074052,16.686915
